日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2009-09-18,6.22,6.55,6.96,5.94,2013252,1579147154.0,16.64,6.85,0.42,22.86
2009-09-25,6.41,6.69,7.29,6.36,1621606,1333168037.0,14.2,2.14,0.14,18.41
2009-09-30,6.69,6.66,7.0,6.5,630990,514445067.0,7.47,-0.45,-0.03,7.16
2009-10-09,6.85,7.17,7.28,6.65,424017,356204904.0,9.46,7.66,0.51,4.81
2009-10-16,7.19,7.75,7.9,6.96,1985871,1773060891.0,13.11,8.09,0.58,22.54
2009-10-23,7.76,8.91,9.35,7.65,2440153,2474012908.0,21.94,14.97,1.16,27.7
2009-10-30,8.85,9.44,10.1,8.52,2289591,2484244533.0,17.73,5.95,0.53,25.99
2009-11-06,9.15,8.98,9.8,8.7,2305239,2448240719.0,11.65,-4.87,-0.46,26.17
2009-11-13,8.91,9.41,9.88,8.91,1895659,2058903761.0,10.8,4.79,0.43,21.52
2009-11-20,9.39,9.24,9.85,8.94,1734142,1860553952.0,9.67,-1.81,-0.17,19.69
2009-11-27,9.24,8.77,10.14,8.61,2277530,2504681754.0,16.56,-5.09,-0.47,25.86
2009-12-04,8.83,10.38,11.03,8.83,2046109,2379057582.0,25.09,18.36,1.61,23.23
2009-12-11,10.4,10.44,11.08,10.16,1260809,1508965212.0,8.86,0.58,0.06,14.31
2009-12-18,10.4,9.21,10.59,9.0,1046155,1183733256.0,15.23,-11.78,-1.23,11.88
2009-12-25,9.21,9.58,9.94,8.82,1014642,1099074515.0,12.16,4.02,0.37,11.52
2009-12-31,9.59,9.25,9.8,8.97,1208225,1288480320.0,8.66,-3.44,-0.33,13.72
2010-01-08,9.37,8.56,9.54,8.08,1701483,1738962247.0,15.78,-7.46,-0.69,19.32
2010-01-15,8.5,8.76,8.84,8.0,1647622,1616489042.0,9.81,2.34,0.2,18.7
2010-01-22,8.79,8.86,9.33,8.61,1676363,1743745633.0,8.22,1.14,0.1,19.03
2010-01-29,8.67,7.75,8.78,7.68,709167,675473047.0,12.42,-12.53,-1.11,8.05
2010-02-05,7.77,8.07,8.42,7.65,750857,708256875.0,9.94,4.13,0.32,8.52
2010-02-12,8.08,8.63,8.66,8.02,599813,586207130.0,7.93,6.94,0.56,6.81
2010-02-26,8.61,9.23,9.34,8.45,971212,1004785985.0,10.31,6.95,0.6,11.03
2010-03-05,9.27,9.13,9.74,8.96,1299581,1394698810.0,8.45,-1.08,-0.1,14.75
2010-03-12,9.2,8.96,10.07,8.9,1615406,1775343770.0,12.81,-1.86,-0.17,18.34
2010-03-19,8.92,9.12,9.32,8.69,509021,530474156.0,7.03,1.79,0.16,5.78
2010-03-26,9.12,9.12,9.26,8.78,461299,482013963.0,5.26,0.0,0.0,5.24
2010-04-02,9.12,9.15,9.6,9.06,906699,970284045.0,5.92,0.33,0.03,10.29
2010-04-09,9.18,9.09,9.25,8.92,582532,609859116.0,3.61,-0.66,-0.06,6.61
2010-04-16,9.09,8.56,9.14,8.43,973901,983284090.0,7.81,-5.83,-0.53,11.06
2010-04-23,8.47,7.94,8.47,7.58,926197,868995132.0,10.4,-7.24,-0.62,10.51
2010-04-30,7.94,7.08,8.2,6.95,491658,445680505.0,15.74,-10.83,-0.86,5.58
2010-05-07,6.92,6.3,7.08,6.22,577202,465056465.0,12.15,-11.02,-0.78,6.55
2010-05-14,6.31,6.22,6.62,5.61,1077016,812246563.0,16.03,-1.27,-0.08,12.23
2010-05-21,6.09,5.63,6.09,5.19,1177476,827695639.0,14.47,-9.49,-0.59,10.98
2010-05-28,5.67,5.83,6.06,5.63,1331723,964892388.0,7.64,3.55,0.2,12.41
2010-06-04,5.82,5.54,5.86,5.3,943948,657372154.0,9.61,-4.97,-0.29,8.8
2010-06-11,5.36,5.57,5.66,5.3,1183843,816735674.0,6.5,0.54,0.03,11.03
2010-06-18,5.69,5.42,5.78,5.35,404560,284193084.0,7.72,-2.69,-0.15,3.77
2010-06-25,5.39,5.88,5.99,5.32,1107327,786547217.0,12.36,8.49,0.46,10.32
2010-07-02,5.87,5.19,5.91,4.93,853309,575085144.0,16.67,-11.73,-0.69,7.95
2010-07-09,5.1,5.93,5.95,4.71,1398190,943677895.0,23.89,14.26,0.74,13.03
2010-07-16,5.86,6.16,6.46,5.85,2203843,1641986277.0,10.29,3.88,0.23,20.54
2010-07-23,6.05,7.12,7.14,6.02,2167092,1741969923.0,18.18,15.58,0.96,20.2
2010-07-30,7.08,7.27,7.47,7.02,1621455,1383808593.0,6.32,2.11,0.15,15.11
2010-08-06,7.25,8.31,8.49,7.18,2637866,2447763394.0,18.02,14.31,1.04,24.59
2010-08-13,8.38,8.22,8.8,7.77,2069573,1967209318.0,12.39,-1.08,-0.09,19.29
2010-08-20,8.2,8.6,9.11,8.11,2057789,2057899403.0,12.17,4.62,0.38,19.18
2010-08-27,8.58,8.18,8.84,7.92,1306654,1267160875.0,10.7,-4.88,-0.42,12.18
2010-09-03,8.27,9.99,10.16,8.26,2527503,2664608039.0,23.23,22.13,1.81,23.56
2010-09-10,10.06,9.4,10.32,9.21,1488817,1643628951.0,11.11,-5.91,-0.59,13.88
2010-09-17,9.42,9.2,10.29,9.1,1615387,1779806968.0,12.66,-2.13,-0.2,15.06
2010-09-21,9.28,8.72,9.29,8.47,548006,550768570.0,8.91,-5.22,-0.48,5.11
2010-09-30,8.8,8.95,9.06,8.57,725377,733458035.0,5.62,2.64,0.23,6.76
2010-10-08,9.2,9.21,9.36,9.07,260735,274590240.0,3.24,2.91,0.26,2.43
2010-10-15,9.37,10.18,10.98,9.36,3093415,3581665843.0,17.59,10.53,0.97,28.83
2010-10-22,10.14,12.45,12.89,9.94,2764270,3549406294.0,28.98,22.3,2.27,25.77
2010-10-29,12.46,12.38,13.38,11.98,1735203,2407862583.0,11.24,-0.56,-0.07,16.17
2010-11-05,12.37,12.14,12.8,11.45,1430727,1918346784.0,10.9,-1.94,-0.24,13.34
2010-11-12,12.16,11.13,12.98,10.92,2007811,2709603755.0,16.97,-8.32,-1.01,18.71
2010-11-19,11.12,10.79,11.38,10.18,1129576,1353907995.0,10.78,-3.05,-0.34,10.53
2010-11-26,10.59,10.91,11.3,10.28,1058120,1285472322.0,9.45,1.11,0.12,9.86
2010-12-03,10.83,10.01,11.05,9.8,908196,1069335883.0,11.46,-8.25,-0.9,8.47
2010-12-10,10.08,9.59,10.08,9.15,1080871,1173994119.0,9.29,-4.2,-0.42,10.07
2010-12-17,9.7,10.07,10.58,9.61,899452,1028517458.0,10.11,5.01,0.48,8.38
2010-12-23,10.21,10.16,10.88,9.71,925569,1080923225.0,11.62,0.89,0.09,8.63
2010-12-31,9.99,9.33,10.17,8.72,955049,1009772132.0,14.27,-8.17,-0.83,8.9
2011-01-07,9.33,9.6,9.9,8.95,1034968,1100775642.0,10.18,2.89,0.27,9.65
2011-01-14,9.69,9.66,10.04,9.12,960159,1058220368.0,9.58,0.63,0.06,8.95
2011-01-21,9.51,9.39,9.6,8.63,794484,821585287.0,10.04,-2.8,-0.27,7.41
2011-01-28,9.29,10.37,10.5,8.86,1115010,1237244203.0,17.47,10.44,0.98,10.39
2011-02-01,10.37,10.39,10.6,10.21,276412,324350038.0,3.76,0.19,0.02,2.58
2011-02-11,10.25,11.26,11.48,10.05,840402,1022872014.0,13.76,8.37,0.87,7.83
2011-02-18,11.35,11.56,11.9,11.2,1416968,1830577305.0,6.22,2.66,0.3,13.21
2011-02-25,11.44,11.13,11.7,10.47,1052389,1298472687.0,10.64,-3.72,-0.43,9.81
2011-03-04,11.11,12.52,12.71,11.07,1648173,2204853700.0,14.73,12.49,1.39,15.36
2011-03-11,12.58,11.96,12.85,11.93,892671,1223158155.0,7.35,-4.47,-0.56,8.32
2011-03-18,11.9,12.3,12.58,11.34,902932,1199577899.0,10.37,2.84,0.34,8.42
2011-03-25,12.3,13.23,13.39,12.22,1167151,1655201794.0,9.51,7.56,0.93,10.88
2011-04-01,13.26,12.1,13.35,11.73,841091,1154742063.0,12.24,-8.54,-1.13,7.84
2011-04-08,12.11,11.97,12.27,11.18,1015033,1302684072.0,9.01,-1.07,-0.13,9.46
2011-04-15,11.96,12.09,12.36,11.38,848921,1121253700.0,8.19,1.0,0.12,7.91
2011-04-22,11.9,10.89,12.02,10.71,1131461,1416703044.0,10.84,-9.93,-1.2,10.55
2011-04-29,10.98,10.64,10.98,10.25,727913,863243870.0,6.7,-2.3,-0.25,6.78
2011-05-06,10.65,9.83,10.68,9.51,720811,814207685.0,11.0,-7.61,-0.81,6.72
2011-05-13,9.79,9.64,10.0,9.4,488658,536048175.0,6.1,-1.93,-0.19,4.55
2011-05-20,9.64,9.68,9.95,9.43,477520,525488692.0,5.39,0.41,0.04,4.45
2011-05-27,9.67,8.75,9.67,8.67,361130,368783723.0,10.33,-9.61,-0.93,3.37
2011-06-03,8.74,9.07,9.27,8.21,709074,704359010.0,12.11,3.66,0.32,6.61
2011-06-10,9.05,8.92,9.2,8.64,339255,341318507.0,6.17,-1.65,-0.15,3.16
2011-06-17,8.83,8.91,9.58,8.6,559591,575585345.0,10.99,-0.11,-0.01,5.22
2011-06-24,8.91,9.96,10.41,8.7,1123514,1216448511.0,19.19,11.78,1.05,10.47
2011-07-01,10.02,10.07,10.26,9.82,673808,750966513.0,4.42,1.1,0.11,6.28
2011-07-08,10.31,9.88,10.65,9.71,810713,920912335.0,9.33,-1.89,-0.19,7.56
2011-07-15,9.83,9.72,10.2,9.6,815217,893066382.0,6.07,-1.62,-0.16,7.6
2011-07-22,9.75,9.1,9.89,9.06,654430,685728617.0,8.54,-6.38,-0.62,6.1
2011-07-29,9.04,8.69,9.04,8.57,464837,458614299.0,5.16,-4.51,-0.41,4.33
2011-08-05,8.7,8.53,8.93,8.17,611051,591908522.0,8.75,-1.84,-0.16,5.7
2011-08-12,7.8,7.85,8.17,7.57,790570,709083950.0,7.03,-7.97,-0.68,7.37
2011-08-19,7.85,7.24,8.02,7.16,538519,473741534.0,10.96,-7.77,-0.61,5.02
2011-08-26,7.26,7.57,7.64,7.13,520622,440975490.0,7.04,4.56,0.33,4.85
2011-09-02,7.5,6.98,7.51,6.95,448994,374639850.0,7.4,-7.79,-0.59,4.18
2011-09-09,6.97,6.76,7.11,6.69,404210,322992645.0,6.02,-3.15,-0.22,3.77
2011-09-16,6.65,6.82,7.07,6.58,281909,223347455.0,7.25,0.89,0.06,2.63
2011-09-23,6.8,6.72,7.07,6.5,405961,321153140.0,8.36,-1.47,-0.1,3.78
2011-09-30,6.65,7.35,7.51,6.65,1007833,835023867.0,12.8,9.38,0.63,9.39
2011-10-14,7.35,7.09,7.43,6.48,734816,597068808.0,12.93,-3.54,-0.26,6.85
2011-10-21,7.12,6.03,7.17,6.02,493628,378862025.0,16.22,-14.95,-1.06,4.6
2011-10-28,6.1,6.33,6.35,5.55,1038537,741083039.0,13.27,4.98,0.3,9.68
2011-11-04,6.33,6.49,6.53,6.01,1132356,837673750.0,8.21,2.53,0.16,10.55
2011-11-11,6.46,6.09,6.65,6.05,816295,611163245.0,9.24,-6.16,-0.4,7.61
2011-11-18,6.15,5.91,6.47,5.88,512424,374944435.0,9.69,-2.96,-0.18,4.78
2011-11-25,5.88,5.58,6.15,5.57,256179,177966461.0,9.81,-5.58,-0.33,2.39
2011-12-02,5.61,5.27,5.75,5.26,376292,248955119.0,8.78,-5.56,-0.31,3.51
2011-12-09,5.3,4.68,5.34,4.61,365715,218360599.0,13.85,-11.2,-0.59,3.41
2011-12-16,4.69,4.6,4.77,4.32,321741,182126171.0,9.62,-1.71,-0.08,3.0
2011-12-23,4.56,4.44,4.67,4.17,305259,170519691.0,10.87,-3.48,-0.16,2.85
2011-12-30,4.4,4.86,4.89,4.3,398817,226226332.0,13.29,9.46,0.42,3.72
2012-01-06,4.9,4.54,4.94,4.41,135754,78060997.0,10.91,-6.58,-0.32,1.27
2012-01-13,4.58,5.03,5.2,4.48,608570,371698067.0,15.86,10.79,0.49,5.67
2012-01-20,5.0,5.09,5.4,4.87,695146,433846270.0,10.54,1.19,0.06,6.48
2012-02-03,5.1,4.95,5.1,4.8,400591,240825045.0,5.89,-2.75,-0.14,3.73
2012-02-10,4.95,5.04,5.16,4.76,658275,400614890.0,8.08,1.82,0.09,6.14
2012-02-17,4.98,5.16,5.27,4.94,703618,438142174.0,6.55,2.38,0.12,6.56
2012-02-24,5.22,5.5,5.55,5.06,863147,555716382.0,9.5,6.59,0.34,8.05
2012-03-02,6.16,6.8,6.83,6.16,2456277,1835255465.0,12.18,23.64,1.3,22.89
2012-03-09,6.83,6.66,6.87,6.19,1539042,1181304444.0,10.0,-2.06,-0.14,14.35
2012-03-16,6.7,5.87,6.72,5.53,1676180,1206476837.0,17.87,-11.86,-0.79,15.62
2012-03-23,5.82,5.51,6.07,5.46,927024,638265164.0,10.39,-6.13,-0.36,8.64
2012-03-30,5.5,5.04,5.6,4.91,535780,340591517.0,12.52,-8.53,-0.47,4.99
2012-04-06,5.05,5.34,5.39,4.95,313556,198934072.0,8.73,5.95,0.3,2.92
2012-04-13,5.3,5.58,5.64,4.91,1009135,649573478.0,13.67,4.49,0.24,9.41
2012-04-20,5.51,5.48,5.77,5.36,679288,451068629.0,7.35,-1.79,-0.1,6.33
2012-04-26,5.48,5.46,5.53,5.1,420979,272113615.0,7.85,-0.36,-0.02,3.92
2012-05-04,5.53,5.66,5.75,5.47,427914,287660476.0,5.13,3.66,0.2,3.99
2012-05-11,5.65,5.24,5.8,5.23,638776,423551627.0,10.07,-7.42,-0.42,5.95
2012-05-17,5.3,5.03,5.31,4.88,489949,301313020.0,8.21,-4.01,-0.21,4.57
2012-05-25,4.92,4.92,5.05,4.76,641358,385746764.0,5.77,-2.19,-0.11,5.98
2012-06-01,4.9,5.38,5.71,4.84,1591298,1047760388.0,17.68,9.35,0.46,14.83
2012-06-08,5.3,4.92,5.3,4.89,466418,286841795.0,7.62,-8.55,-0.46,4.35
2012-06-15,4.94,5.07,5.18,4.9,463509,284441217.0,5.69,3.05,0.15,4.32
2012-06-21,5.1,4.78,5.11,4.75,337017,199668185.0,7.1,-5.72,-0.29,3.14
2012-06-29,4.78,4.46,4.82,4.36,368835,203651040.0,9.62,-6.69,-0.32,3.44
2012-07-06,4.43,4.11,4.5,3.99,828548,420775438.0,11.43,-7.85,-0.35,7.72
2012-07-13,4.05,3.84,4.07,3.71,495975,238695681.0,8.76,-6.57,-0.27,4.62
2012-07-20,3.85,3.96,4.17,3.67,514537,250196611.0,13.02,3.13,0.12,4.8
2012-07-27,3.93,3.85,3.97,3.79,268824,129587440.0,4.55,-2.78,-0.11,2.51
2012-08-03,3.85,3.82,3.89,3.67,246160,116773948.0,5.71,-0.78,-0.03,2.29
2012-08-10,3.81,3.97,4.01,3.78,615931,298368516.0,6.02,3.93,0.15,5.74
2012-08-17,3.96,3.83,3.96,3.75,304622,145792894.0,5.29,-3.53,-0.14,2.84
2012-08-24,3.79,3.68,3.83,3.67,243790,114735148.0,4.18,-3.92,-0.15,2.27
2012-08-31,3.67,3.46,3.67,3.35,256287,114200671.0,8.7,-5.98,-0.22,2.39
2012-09-07,3.43,3.65,3.77,3.39,423026,190679041.0,10.98,5.49,0.19,3.94
2012-09-14,3.65,3.94,4.04,3.63,798544,380945244.0,11.23,7.95,0.29,7.44
2012-09-21,3.95,3.82,4.02,3.71,664032,320827821.0,7.87,-3.05,-0.12,6.19
2012-09-28,3.82,4.24,4.26,3.73,775748,381212474.0,13.87,10.99,0.42,7.23
2012-10-12,4.15,4.3,4.65,4.15,1134140,602487606.0,11.79,1.42,0.06,10.57
2012-10-19,4.29,4.51,4.62,4.24,562013,303638079.0,8.84,4.88,0.21,5.24
2012-10-26,4.46,4.18,4.65,4.11,607562,323098519.0,11.97,-7.32,-0.33,5.66
2012-11-02,4.16,4.4,4.42,4.07,403317,210420494.0,8.37,5.26,0.22,3.76
2012-11-09,4.38,4.41,4.53,4.2,641194,343369506.0,7.5,0.23,0.01,5.98
2012-11-16,4.41,4.02,4.45,3.95,366840,189329176.0,11.34,-8.84,-0.39,3.42
2012-11-23,4.07,4.27,4.31,3.99,301720,155131622.0,7.96,6.22,0.25,2.81
2012-11-30,4.26,4.33,4.34,4.03,411730,212086129.0,7.26,1.41,0.06,3.84
2012-12-07,4.31,4.87,5.0,4.28,1066478,600458375.0,16.63,12.47,0.54,9.94
2012-12-14,4.87,5.04,5.06,4.63,650718,378760382.0,8.83,3.49,0.17,6.07
2012-12-21,5.04,5.38,5.54,5.04,650699,407601300.0,9.92,6.75,0.34,6.07
2012-12-28,5.34,5.72,5.78,5.34,796067,523220009.0,8.18,6.32,0.34,7.42
2013-01-04,5.74,5.81,6.03,5.74,416361,284216580.0,5.07,1.57,0.09,3.88
2013-01-11,5.8,5.63,6.04,5.51,826855,552977799.0,9.12,-3.1,-0.18,7.71
2013-01-18,5.63,6.0,6.03,5.56,679545,462776623.0,8.35,6.57,0.37,6.33
2013-01-25,6.01,6.64,6.92,5.95,1058328,795890907.0,16.17,10.67,0.64,9.86
2013-02-01,6.61,7.6,7.73,6.6,1099486,902316775.0,17.02,14.46,0.96,10.25
2013-02-08,7.55,8.11,8.21,7.54,982728,863373633.0,8.82,6.71,0.51,9.16
2013-02-22,8.2,6.99,8.44,6.94,1097429,939485442.0,18.5,-13.81,-1.12,10.23
2013-03-01,6.95,7.46,7.48,6.84,735290,598381852.0,9.16,6.72,0.47,6.85
2013-03-08,7.3,7.01,7.38,6.75,1068057,852536988.0,8.45,-6.03,-0.45,9.96
2013-03-15,7.05,6.17,7.05,6.0,948933,693606998.0,14.98,-11.98,-0.84,8.84
2013-03-22,5.46,5.47,5.61,5.07,2537546,1605771282.0,8.75,-11.35,-0.7,23.65
2013-03-29,5.45,4.89,5.49,4.86,1783057,1093329094.0,11.52,-10.6,-0.58,16.62
2013-04-03,4.93,5.29,5.5,4.92,1470802,919328271.0,11.86,8.18,0.4,13.71
2013-04-12,5.2,6.85,7.01,5.16,3038161,2206212224.0,34.97,29.49,1.56,28.32
2013-04-19,6.79,6.85,7.15,6.65,1442900,1134435139.0,7.3,0.0,0.0,13.45
2013-04-26,6.82,6.79,7.65,6.74,1631817,1330176070.0,13.28,-0.88,-0.06,15.21
2013-05-03,6.79,7.34,7.57,6.76,469956,385962820.0,11.93,8.1,0.55,4.38
2013-05-10,7.37,7.95,8.2,7.37,1611564,1417850172.0,11.31,8.31,0.61,15.02
2013-05-17,8.2,7.57,8.29,7.39,1096389,954055639.0,11.32,-4.78,-0.38,10.22
2013-05-24,7.57,7.52,7.91,7.24,1381887,1176628866.0,8.85,-0.66,-0.05,12.88
2013-05-31,7.49,7.82,8.41,7.43,1318949,1174616410.0,13.03,3.99,0.3,12.29
2013-06-07,7.79,6.85,7.89,6.83,885786,728724238.0,13.55,-12.4,-0.97,8.26
2013-06-14,6.75,6.58,6.75,6.11,373567,274815814.0,9.34,-3.94,-0.27,3.48
2013-06-21,6.53,6.15,6.71,5.72,619023,449776971.0,15.05,-6.53,-0.43,5.77
2013-06-28,6.05,6.08,6.56,5.15,985530,688948373.0,22.93,-1.14,-0.07,9.19
2013-07-05,6.07,6.98,7.3,5.79,1332304,995433574.0,24.84,14.8,0.9,12.42
2013-07-12,6.78,6.79,7.38,6.53,1116783,879801216.0,12.18,-2.72,-0.19,10.41
2013-07-19,6.89,6.2,7.09,6.19,771342,589992873.0,13.25,-8.69,-0.59,7.19
2013-07-26,6.2,6.25,6.61,6.08,812357,583467881.0,8.55,0.81,0.05,7.57
2013-08-02,6.17,6.22,6.38,5.91,673579,469445506.0,7.52,-0.48,-0.03,6.28
2013-08-09,6.22,7.47,7.57,6.2,1764910,1386267595.0,22.03,20.1,1.25,16.45
2013-08-16,7.54,7.31,7.86,7.22,1336017,1117922934.0,8.57,-2.14,-0.16,12.45
2013-08-23,7.27,7.45,7.83,7.22,1016795,857319564.0,8.34,1.92,0.14,9.48
2013-08-30,7.46,7.68,8.08,7.26,932195,796387909.0,11.01,3.09,0.23,8.69
2013-09-06,7.66,8.33,8.62,7.51,1488453,1357158157.0,14.45,8.46,0.65,13.87
2013-09-13,8.39,8.92,9.15,8.26,1059573,1003583002.0,10.68,7.08,0.59,9.88
2013-09-18,8.98,8.68,9.53,8.51,628561,616254713.0,11.43,-2.69,-0.24,5.86
2013-09-27,8.64,8.11,9.46,8.09,989179,949318219.0,15.78,-6.57,-0.57,9.22
2013-09-30,8.16,8.39,8.46,7.95,163502,148102172.0,6.29,3.45,0.28,1.52
2013-10-11,8.31,8.49,8.66,7.79,1268686,1140138285.0,10.37,1.19,0.1,11.83
2013-10-18,8.51,8.7,8.98,8.5,920145,883958816.0,5.65,2.47,0.21,8.61
2013-10-25,8.78,7.96,8.91,7.95,876158,813446721.0,11.03,-8.51,-0.74,8.2
2013-11-01,7.98,7.61,8.07,7.13,932030,784062948.0,11.81,-4.4,-0.35,8.72
2013-11-08,7.66,7.08,7.99,6.96,890901,747655102.0,13.53,-6.96,-0.53,8.33
2013-11-15,7.08,7.18,7.31,6.75,630447,499106041.0,7.91,1.41,0.1,5.9
2013-11-22,7.34,7.59,7.96,7.24,767904,649963650.0,10.03,5.71,0.41,7.18
2013-11-29,7.54,7.95,8.07,7.47,681315,589588600.0,7.91,4.74,0.36,6.37
2013-12-06,7.77,8.89,9.12,7.58,1542699,1449383918.0,19.37,11.82,0.94,14.43
2013-12-13,8.97,8.36,9.05,8.29,857043,812215184.0,8.55,-5.96,-0.53,8.02
2013-12-20,8.41,7.75,8.41,7.68,603733,532309254.0,8.73,-7.3,-0.61,5.65
2013-12-27,7.68,7.81,8.45,7.68,622641,551584184.0,9.94,0.77,0.06,5.82
2014-01-03,7.86,7.48,7.92,7.36,577750,489882484.0,7.17,-4.23,-0.33,5.4
2014-01-10,7.43,6.8,7.44,6.66,963670,750410245.0,10.43,-9.09,-0.68,9.01
2014-01-17,6.81,6.58,7.23,6.52,935998,724795632.0,10.44,-3.24,-0.22,8.76
2014-01-24,6.52,6.96,7.04,6.4,739800,562155653.0,9.73,5.78,0.38,6.92
2014-01-30,6.9,6.79,7.24,6.66,777448,603939213.0,8.33,-2.44,-0.17,7.27
2014-02-07,6.72,6.76,6.78,6.56,223536,166954472.0,3.24,-0.44,-0.03,2.09
2014-02-14,6.81,8.1,8.4,6.75,2423203,2073661664.0,24.41,19.82,1.34,22.67
2014-02-21,8.18,7.86,8.61,7.67,1804075,1638182751.0,11.6,-2.96,-0.24,16.88
2014-02-28,7.78,8.16,8.4,7.06,2296511,1979728546.0,17.05,3.82,0.3,21.48
2014-03-07,8.69,9.3,9.73,8.52,4323215,4312485616.0,14.83,13.97,1.14,40.44
2014-03-14,9.16,8.24,9.49,8.16,1903886,1806544627.0,14.3,-11.4,-1.06,17.81
2014-03-21,8.26,9.39,10.15,8.26,3848070,3989084032.0,22.94,13.96,1.15,36.0
2014-03-28,9.34,9.3,10.34,9.06,2920066,3059107008.0,13.63,-0.96,-0.09,27.31
2014-04-04,9.3,9.19,9.8,8.81,1998205,2019776816.0,10.65,-1.18,-0.11,18.69
2014-04-11,9.07,9.58,10.12,9.01,1775727,1858341808.0,12.08,4.24,0.39,16.61
2014-07-11,10.6,10.6,10.6,9.88,1446204,1597799248.0,7.52,10.65,1.02,13.53
2014-07-18,10.58,10.96,12.13,10.3,4219152,5007796544.0,17.26,3.4,0.36,39.47
2014-07-25,10.95,11.29,12.03,10.7,2168094,2600043760.0,12.14,3.01,0.33,20.28
2014-08-01,11.45,12.91,13.66,11.33,3629286,4802319392.0,20.64,14.35,1.62,33.95
2014-08-08,12.94,12.94,13.47,12.38,1660892,2259738720.0,8.44,0.23,0.03,15.54
2014-08-15,12.96,13.06,14.04,12.62,1824976,2530945376.0,10.97,0.93,0.12,17.07
2014-08-22,13.05,12.41,13.3,12.18,1497846,1998803888.0,8.58,-4.98,-0.65,14.01
2014-08-29,12.36,12.21,12.36,11.63,970991,1223406643.0,5.88,-1.61,-0.2,9.08
2014-09-05,12.28,12.86,13.15,12.14,1565556,2093654288.0,8.27,5.32,0.65,14.64
2014-09-12,13.03,12.53,13.32,12.33,1293292,1733182621.0,7.7,-2.57,-0.33,12.1
2014-09-19,12.54,12.03,12.54,11.38,1224674,1540532122.0,9.26,-3.99,-0.5,11.46
2014-09-26,11.96,12.07,12.22,11.43,1075453,1339770984.0,6.57,0.33,0.04,10.06
2014-09-30,12.13,12.09,12.23,11.93,330144,420125937.0,2.49,0.17,0.02,3.09
2014-10-10,12.09,12.42,12.93,11.78,1415094,1855122091.0,9.51,2.73,0.33,13.24
2014-10-17,12.28,11.44,12.54,10.93,1779315,2203190512.0,12.96,-7.89,-0.98,16.64
2014-10-24,11.45,10.72,11.54,10.66,949327,1107369942.0,7.69,-6.29,-0.72,8.88
2014-10-31,10.48,10.8,11.16,10.15,1636837,1849454464.0,9.42,0.75,0.08,15.31
2014-11-07,10.8,10.59,10.88,10.48,871095,983876309.0,3.7,-1.94,-0.21,8.15
2014-11-14,10.58,10.49,10.84,10.34,860019,961186383.0,4.72,-0.94,-0.1,8.04
2014-11-21,10.54,10.55,10.95,10.46,808401,912528291.0,4.67,0.57,0.06,7.56
2014-11-28,10.56,10.95,11.36,10.56,1706350,1978326604.0,7.58,3.79,0.4,15.96
2014-12-05,10.95,11.15,11.94,10.78,2511535,2995518402.0,10.59,1.83,0.2,23.49
2014-12-12,11.08,11.96,12.38,10.84,3047154,3715585680.0,13.81,7.26,0.81,28.5
2014-12-17,11.97,12.4,12.67,11.72,1551295,1992804512.0,7.94,3.68,0.44,14.51
2014-12-26,12.58,12.49,12.68,11.7,1091771,1406457504.0,7.9,0.73,0.09,10.21
2014-12-31,12.49,11.46,12.57,11.31,1046667,1291344951.0,10.09,-8.25,-1.03,9.79
2015-01-09,11.46,12.11,13.26,11.46,2092389,2723778832.0,15.71,5.67,0.65,19.57
2015-01-16,12.1,12.25,12.53,11.93,1002656,1287912416.0,4.95,1.16,0.14,9.38
2015-01-23,11.84,11.69,11.96,10.89,1469618,1773405904.0,8.73,-4.57,-0.56,13.75
2015-01-30,11.7,11.95,12.55,11.53,1408179,1788052913.0,8.73,2.22,0.26,13.17
2015-02-06,11.84,11.72,12.77,11.64,954853,1223696387.0,9.46,-1.92,-0.23,8.93
2015-02-13,11.56,12.26,12.34,11.56,731514,925220564.0,6.66,4.61,0.54,6.84
2015-02-17,12.39,14.16,14.38,12.28,1279893,1808355616.0,17.13,15.5,1.9,11.97
2015-02-27,14.11,13.89,14.11,13.48,849714,1228054784.0,4.45,-1.91,-0.27,7.95
2015-03-06,14.06,13.66,14.97,13.64,1145407,1709891920.0,9.58,-1.66,-0.23,10.71
2015-03-13,13.66,13.72,14.25,13.32,1072940,1534619104.0,6.81,0.44,0.06,10.04
2015-03-20,13.74,14.28,14.55,13.62,2086337,3061165776.0,6.78,4.08,0.56,19.52
2015-03-27,14.33,14.19,15.13,13.98,1826291,2771129680.0,8.05,-0.63,-0.09,17.08
2015-04-03,14.18,14.91,15.36,14.11,1726620,2631971840.0,8.81,5.07,0.72,16.15
2015-04-10,14.9,14.52,15.53,13.97,1482419,2281876704.0,10.46,-2.62,-0.39,13.87
2015-04-17,14.54,14.51,14.92,13.8,1758595,2659905584.0,7.71,-0.07,-0.01,16.45
2015-04-24,14.51,15.42,16.24,14.06,2624328,4105545024.0,15.02,6.27,0.91,24.55
2015-04-30,15.65,14.48,15.87,14.36,1730467,2687805840.0,9.79,-6.1,-0.94,20.86
2015-05-08,14.68,13.64,15.46,13.13,2032792,3039649648.0,16.09,-5.8,-0.84,24.5
2015-05-15,13.76,13.65,14.3,13.38,1865715,2694681008.0,6.74,0.07,0.01,22.49
