日期,difference,avg_gain_7,avg_loss_7,avg_gain_14,avg_loss_14,RSI_7,RSI_14,SMA_7
2008-05-16,0.0,0.0743,0.1129,0.0743,0.1193,39.66,38.323,0.0
2008-05-23,0.35,0.1137,0.0967,0.094,0.1108,54.01,45.843,0.0
2008-05-30,-0.06,0.0974,0.0915,0.0873,0.1071,51.532,44.852,0.0
2008-06-06,0.17,0.1078,0.0784,0.0932,0.0995,57.865,48.31,0.0
2008-06-13,-0.45,0.0924,0.1315,0.0865,0.1245,41.238,40.94,0.0
2008-06-20,-0.21,0.0792,0.1427,0.0803,0.1306,35.662,38.02,0.0
2008-06-27,-0.07,0.0679,0.1323,0.0746,0.1263,33.886,37.078,44.836
2008-07-04,0.09,0.071,0.1134,0.0757,0.1173,38.473,39.168,44.667
2008-07-11,0.32,0.1066,0.0972,0.0932,0.1089,52.276,46.061,44.419
2008-07-18,-0.21,0.0914,0.1133,0.0865,0.1161,44.621,42.64,43.432
2008-07-25,0.11,0.094,0.0971,0.0882,0.1078,49.159,44.945,42.188
2008-08-01,-0.18,0.0806,0.109,0.0819,0.113,42.481,41.967,42.365
2008-08-08,-0.09,0.0691,0.1063,0.076,0.1113,39.366,40.522,42.895
2008-08-15,-0.4,0.0592,0.1482,0.0706,0.132,28.514,34.792,42.127
2008-08-22,-0.06,0.0508,0.1356,0.0656,0.1268,27.223,34.041,40.52
2008-08-29,-0.19,0.0435,0.1434,0.0609,0.1313,23.244,31.631,36.373
2008-09-05,-0.12,0.0373,0.1401,0.0565,0.1305,20.996,30.159,32.998
2008-09-12,-0.14,0.032,0.14,0.0525,0.1312,18.575,28.524,28.628
2008-09-19,0.11,0.0431,0.12,0.0566,0.1218,26.396,31.671,26.331
2008-09-26,-0.28,0.037,0.1429,0.0526,0.1331,20.537,28.27,23.641
2008-10-10,-0.16,0.0317,0.1453,0.0488,0.135,17.88,26.496,22.122
2008-10-17,0.1,0.0414,0.1246,0.0525,0.1254,24.91,29.456,21.791
2008-10-24,0.11,0.0512,0.1068,0.0566,0.1164,32.375,32.662,23.096
2008-10-31,0.11,0.0596,0.0915,0.0604,0.1081,39.414,35.791,25.727
2008-11-07,0.02,0.054,0.0784,0.0575,0.1004,40.755,36.36,28.895
2008-11-14,0.1,0.0605,0.0672,0.0605,0.0932,47.347,39.307,31.888
2008-11-21,0.06,0.0605,0.0576,0.0605,0.0866,51.198,41.073,36.268
2008-11-28,-0.17,0.0518,0.0737,0.0562,0.0925,41.245,37.739,39.606
2008-12-05,0.21,0.0744,0.0632,0.0672,0.0859,54.04,43.838,43.768
2008-12-12,-0.04,0.0638,0.0599,0.0624,0.0826,51.546,42.979,46.506
2008-12-19,0.38,0.109,0.0513,0.0851,0.0767,67.968,52.541,50.586
2008-12-26,-0.14,0.0934,0.064,0.079,0.0813,59.309,49.228,53.236
2008-12-31,0.0,0.0801,0.0548,0.0733,0.0755,59.347,49.206,54.95
2009-01-09,0.24,0.1029,0.047,0.0852,0.0701,68.616,54.807,57.439
2009-01-16,-0.01,0.0882,0.0417,0.0792,0.0658,67.868,54.566,61.242
2009-01-23,-0.07,0.0756,0.0458,0.0735,0.0661,62.243,52.595,62.414
2009-02-06,0.08,0.0762,0.0392,0.074,0.0614,66.001,54.598,64.479
2009-02-13,0.03,0.0696,0.0336,0.0708,0.057,67.412,55.344,64.399
2009-02-20,0.03,0.064,0.0288,0.0679,0.0529,68.936,56.154,65.775
2009-02-27,-0.19,0.0548,0.0518,0.0631,0.0627,51.377,50.104,64.636
2009-03-06,0.15,0.0684,0.0444,0.0693,0.0582,60.608,54.298,63.492
2009-03-13,0.21,0.0886,0.0381,0.0793,0.0541,69.899,59.39,63.782
2009-03-20,-0.06,0.076,0.0412,0.0737,0.0545,64.816,57.433,64.15
2009-03-27,-0.08,0.0651,0.0468,0.0684,0.0563,58.147,54.797,63.028
2009-04-03,0.39,0.1115,0.0401,0.0914,0.0523,73.519,63.55,63.9
2009-04-10,0.02,0.0985,0.0344,0.0863,0.0485,74.086,63.966,64.636
2009-04-17,0.04,0.0901,0.0294,0.083,0.0451,75.367,64.738,68.063
2009-04-24,-0.02,0.0772,0.0281,0.077,0.0433,73.284,63.952,69.874
2009-04-30,0.0,0.0662,0.0241,0.0715,0.0402,73.281,63.956,70.357
2009-05-08,-0.06,0.0567,0.0292,0.0664,0.0416,65.977,61.426,70.523
2009-05-15,0.11,0.0644,0.025,0.0695,0.0386,72.006,64.237,72.503
2009-05-22,-0.03,0.0552,0.0257,0.0646,0.038,68.202,62.908,71.743
2009-05-27,-0.04,0.0473,0.0278,0.06,0.0382,62.953,61.045,70.153
2009-06-05,-0.06,0.0405,0.0324,0.0557,0.0397,55.526,58.331,67.318
2009-06-12,0.02,0.0376,0.0278,0.0531,0.0369,57.462,58.945,65.058
2009-06-19,-0.01,0.0322,0.0252,0.0493,0.035,56.068,58.427,62.599
2009-06-26,0.02,0.0305,0.0216,0.0472,0.0325,58.511,59.167,61.533
2009-07-03,0.0,0.0261,0.0185,0.0439,0.0301,58.49,59.269,59.602
2009-07-10,0.26,0.0595,0.0159,0.0593,0.028,78.882,67.872,61.127
2009-07-17,1.36,0.2453,0.0136,0.1522,0.026,94.717,85.355,65.665
2009-07-24,-0.13,0.2103,0.0302,0.1413,0.0334,87.413,80.827,70.22
2009-07-31,0.57,0.2617,0.0259,0.172,0.031,90.964,84.674,75.006
2009-08-07,0.2,0.2529,0.0222,0.174,0.0288,91.9,85.744,80.125
2009-08-14,-0.44,0.2167,0.0819,0.1615,0.0582,72.542,73.454,82.13
2009-08-21,-0.3,0.1858,0.1131,0.15,0.0755,62.131,66.464,82.65
2009-08-28,-0.28,0.1592,0.1369,0.1393,0.0901,53.736,60.669,79.058
2009-09-04,0.03,0.1408,0.1173,0.1315,0.0836,54.522,61.079,73.315
2009-09-11,0.24,0.1549,0.1006,0.1392,0.0777,60.596,64.122,69.484
2009-09-18,0.15,0.1542,0.0862,0.14,0.0721,64.113,65.952,65.649
2009-09-25,-0.21,0.1322,0.1039,0.13,0.082,55.963,61.266,60.515
2009-09-30,-0.29,0.1133,0.1305,0.1207,0.0968,46.443,55.439,56.786
2009-10-09,0.37,0.15,0.1118,0.1385,0.0899,57.266,60.584,56.091
2009-10-16,0.05,0.1357,0.0959,0.1322,0.0835,58.562,61.234,56.781
2009-10-23,-0.04,0.1163,0.0879,0.1228,0.0804,56.924,60.378,57.124
2009-10-30,-0.18,0.0997,0.101,0.114,0.0875,49.646,56.521,55.56
2009-11-06,0.21,0.1155,0.0866,0.1208,0.0812,57.12,59.747,54.561
2009-11-13,-0.02,0.099,0.0771,0.1122,0.0769,56.188,59.279,54.593
2009-11-20,0.06,0.0934,0.0661,0.1085,0.0714,58.528,60.256,56.319
2009-11-27,-0.25,0.0801,0.0924,0.1007,0.0841,46.405,54.436,54.768
2009-12-04,0.1,0.0829,0.0792,0.1007,0.0781,51.111,56.265,53.703
2009-12-11,0.54,0.1482,0.0679,0.1321,0.0725,68.549,64.51,55.364
2009-12-18,-0.56,0.127,0.1382,0.1226,0.1074,47.858,53.249,55.108
2009-12-25,0.11,0.1246,0.1184,0.1217,0.0997,51.246,54.913,54.269
2009-12-31,0.14,0.1268,0.1015,0.123,0.0926,55.511,56.995,54.173
2010-01-08,0.1,0.123,0.087,0.1214,0.086,58.541,58.479,54.174
2010-01-15,0.31,0.1497,0.0746,0.1349,0.0798,66.711,62.777,57.075
2010-01-22,-0.2,0.1283,0.0925,0.1252,0.0884,58.077,58.559,58.07
2010-01-29,-0.12,0.11,0.0964,0.1163,0.0907,53.265,56.129,55.887
2010-02-05,-0.35,0.0943,0.1326,0.108,0.1092,41.53,49.669,54.983
2010-02-12,0.0,0.0808,0.1137,0.1003,0.1014,41.512,49.672,53.592
2010-02-26,0.25,0.105,0.0975,0.111,0.0941,51.822,54.065,53.065
2010-03-05,-0.22,0.09,0.115,0.103,0.1031,43.872,49.921,50.97
2010-03-12,0.05,0.0843,0.0985,0.0992,0.0958,46.086,50.817,48.023
2010-03-19,0.23,0.1051,0.0845,0.1086,0.0889,55.402,54.932,47.641
2010-03-26,0.26,0.1272,0.0724,0.1194,0.0826,63.697,59.054,49.132
2010-04-02,0.24,0.1433,0.0621,0.128,0.0767,69.736,62.476,53.161
2010-04-09,0.54,0.2,0.0532,0.1574,0.0712,78.959,68.799,58.511
2010-04-16,0.06,0.18,0.0456,0.1505,0.0661,79.757,69.428,62.501
2010-04-23,0.12,0.1714,0.0391,0.1483,0.0614,81.395,70.665,67.862
2010-04-30,-0.56,0.1469,0.1135,0.1377,0.097,56.383,58.616,69.333
2010-05-07,-0.06,0.1259,0.1059,0.1279,0.0944,54.284,57.48,69.173
2010-05-14,-0.42,0.108,0.1507,0.1187,0.1176,41.717,50.178,66.033
2010-05-21,0.16,0.1154,0.1292,0.1217,0.1092,47.149,52.652,62.806
2010-05-28,-0.02,0.0989,0.1136,0.113,0.1028,46.511,52.308,58.171
2010-06-04,0.08,0.0962,0.0974,0.1106,0.0955,49.66,53.608,53.871
2010-06-11,0.25,0.1182,0.0835,0.1206,0.0887,58.572,57.566,50.611
2010-06-18,-0.23,0.1013,0.1044,0.112,0.0988,49.216,53.076,49.587
2010-06-25,-0.09,0.0868,0.1023,0.104,0.0981,45.872,51.405,48.385
2010-07-02,-0.74,0.0744,0.1934,0.0966,0.144,27.752,40.095,46.39
2010-07-09,0.27,0.1024,0.1658,0.1089,0.1337,38.15,44.834,45.105
2010-07-16,-0.14,0.0877,0.1621,0.1012,0.1342,35.078,42.936,43.471
2010-07-23,0.57,0.1566,0.139,0.1346,0.1246,52.947,51.874,43.941
2010-07-30,0.25,0.17,0.1191,0.1429,0.1157,58.773,55.204,43.97
2010-08-06,0.0,0.1457,0.1021,0.1327,0.1074,58.767,55.214,45.334
2010-08-13,0.15,0.1463,0.0875,0.1339,0.0997,62.545,57.265,47.716
2010-08-20,-0.04,0.1254,0.0807,0.1244,0.0955,60.814,56.516,52.439
2010-08-27,0.36,0.1589,0.0692,0.1412,0.0887,69.632,61.363,56.937
2010-09-03,0.58,0.2191,0.0593,0.1725,0.0823,78.67,67.645,63.164
2010-09-10,0.47,0.2549,0.0508,0.1938,0.0764,83.352,71.67,67.508
2010-09-17,-0.07,0.2185,0.0536,0.1799,0.076,80.271,70.246,70.579
2010-09-21,-0.21,0.1873,0.0759,0.1671,0.0856,71.133,66.071,72.345
2010-09-30,0.06,0.1691,0.0651,0.1594,0.0794,72.173,66.695,73.721
2010-10-08,-0.2,0.1449,0.0843,0.148,0.0881,63.19,62.63,74.06
2010-10-15,-0.59,0.1242,0.1566,0.1375,0.1239,44.201,52.546,70.427
2010-10-22,0.87,0.2308,0.1342,0.1898,0.1151,63.203,62.195,68.218
2010-10-29,0.84,0.3178,0.115,0.2362,0.1068,73.399,68.808,66.796
2010-11-05,1.34,0.4638,0.0986,0.3151,0.0992,82.438,76.001,67.105
2010-11-12,-0.08,0.3976,0.0959,0.2926,0.0978,80.537,74.894,68.449
2010-11-19,1.62,0.5722,0.0822,0.3874,0.0908,87.409,80.957,70.625
2010-11-26,-0.21,0.4905,0.1005,0.3597,0.0994,82.965,78.294,73.45
2010-12-03,-0.83,0.4204,0.2047,0.334,0.1515,67.223,68.74,76.739
2010-12-10,0.41,0.4189,0.1755,0.3395,0.1407,70.444,70.645,77.774
2010-12-17,0.66,0.4534,0.1504,0.3623,0.1307,75.061,73.434,78.011
2010-12-24,-1.13,0.3886,0.2903,0.3365,0.2021,57.21,62.422,74.407
2010-12-31,0.41,0.3916,0.2489,0.3417,0.1876,61.11,64.502,71.632
2011-01-07,-0.46,0.3357,0.279,0.3173,0.2071,54.582,60.452,66.942
2011-01-14,-0.39,0.2877,0.2949,0.2946,0.2201,49.352,57.182,62.14
2011-01-21,-0.96,0.2466,0.3899,0.2736,0.273,38.713,50.0,58.067
