日期,上轨,中轴10,下轨
2020-03-26,37.359,35.609,33.859
2020-03-27,36.333,35.377,34.421
2020-03-30,36.453,35.22,33.987
2020-03-31,36.413,35.037,33.661
2020-04-01,36.43,34.924,33.418
2020-04-02,36.143,34.819,33.495
2020-04-03,35.879,34.676,33.473
2020-04-07,35.994,34.78,33.566
2020-04-08,36.014,34.791,33.568
2020-04-09,36.419,34.886,33.353
2020-04-10,36.409,34.881,33.353
2020-04-13,36.266,34.775,33.284
2020-04-14,36.246,34.829,33.412
2020-04-15,36.216,34.854,33.492
2020-04-16,36.229,34.846,33.463
2020-04-17,36.207,34.763,33.319
2020-04-20,36.207,34.786,33.365
2020-04-21,36.105,34.662,33.219
2020-04-22,36.045,34.628,33.211
2020-04-23,35.157,34.405,33.653
2020-04-24,35.011,34.203,33.395
2020-04-27,35.368,33.99,32.612
2020-04-28,35.416,33.759,32.102
2020-04-29,35.517,33.515,31.513
2020-04-30,35.428,33.401,31.374
2020-05-06,35.292,33.324,31.356
2020-05-07,35.012,33.211,31.41
2020-05-08,34.942,33.184,31.426
2020-05-11,34.656,33.113,31.57
2020-05-12,34.472,33.057,31.642
2020-05-13,34.531,33.088,31.645
2020-05-14,34.548,33.197,31.846
2020-05-15,34.482,33.263,32.044
2020-05-18,34.181,33.358,32.535
2020-05-19,34.335,33.493,32.651
2020-05-20,34.39,33.536,32.682
2020-05-21,34.539,33.433,32.327
2020-05-22,34.652,33.246,31.84
2020-05-25,34.763,32.947,31.131
2020-05-26,34.641,32.752,30.863
2020-05-27,34.531,32.517,30.503
2020-05-28,34.354,32.304,30.254
2020-05-29,34.22,32.157,30.094
2020-06-01,34.168,32.129,30.09
2020-06-02,33.623,31.994,30.365
2020-06-03,33.218,31.911,30.604
2020-06-04,33.344,31.954,30.564
2020-06-05,33.548,32.052,30.556
2020-06-08,33.779,32.277,30.775
2020-06-09,33.947,32.42,30.893
2020-06-10,34.727,32.795,30.863
2020-06-11,34.945,33.105,31.265
2020-06-12,35.017,33.4,31.783
2020-06-15,35.004,33.518,32.032
2020-06-16,35.215,33.697,32.179
2020-06-17,35.38,33.861,32.342
2020-06-18,35.431,34.039,32.647
2020-06-19,35.452,34.232,33.012
2020-06-22,35.568,34.415,33.262
2020-06-23,35.396,34.594,33.792
2020-06-24,35.957,34.717,33.477
2020-06-29,36.226,34.86,33.494
2020-06-30,36.963,35.123,33.283
2020-07-01,37.239,35.443,33.647
2020-07-02,37.847,35.746,33.645
2020-07-03,38.311,36.059,33.807
2020-07-06,39.123,36.501,33.879
2020-07-07,40.11,37.02,33.93
2020-07-08,41.007,37.56,34.113
2020-07-09,42.137,38.268,34.399
2020-07-10,42.573,38.723,34.873
2020-07-13,42.817,39.262,35.707
2020-07-14,42.738,39.509,36.28
2020-07-15,42.482,39.667,36.852
2020-07-16,42.711,39.57,36.429
2020-07-17,42.866,39.481,36.096
2020-07-20,42.93,39.318,35.706
2020-07-21,42.795,39.077,35.359
2020-07-22,42.458,38.786,35.114
2020-07-23,41.402,38.269,35.136
2020-07-24,40.797,37.751,34.705
2020-07-27,39.479,37.188,34.897
2020-07-28,38.671,36.798,34.925
2020-07-29,38.176,36.634,35.092
2020-07-30,38.169,36.554,34.939
2020-07-31,38.106,36.492,34.878
2020-08-03,38.1,36.49,34.88
2020-08-04,37.932,36.438,34.944
2020-08-05,37.718,36.378,35.038
2020-08-06,38.287,36.525,34.763
2020-08-07,38.464,36.729,34.994
2020-08-10,38.56,36.94,35.32
2020-08-11,38.435,37.017,35.599
2020-08-12,38.487,36.938,35.389
2020-08-13,38.431,36.975,35.519
2020-08-14,38.648,37.158,35.668
2020-08-17,39.008,37.283,35.558
2020-08-18,39.191,37.394,35.597
2020-08-19,39.216,37.437,35.658
2020-08-20,39.003,37.304,35.605
2020-08-21,39.22,37.39,35.56
2020-08-24,39.25,37.407,35.564
2020-08-25,39.256,37.543,35.83
2020-08-26,39.097,37.619,36.141
2020-08-27,38.949,37.684,36.419
2020-08-28,38.871,37.591,36.311
2020-08-31,38.555,37.46,36.365
2020-09-01,38.482,37.438,36.394
2020-09-02,38.533,37.47,36.407
2020-09-03,38.548,37.456,36.364
2020-09-04,38.251,37.269,36.287
2020-09-07,38.354,37.051,35.748
2020-09-08,38.241,36.873,35.505
2020-09-09,38.639,36.647,34.655
2020-09-10,38.855,36.378,33.901
2020-09-11,38.802,36.096,33.39
2020-09-14,38.537,35.83,33.123
2020-09-15,37.871,35.504,33.137
2020-09-16,37.049,35.202,33.355
2020-09-17,36.495,34.984,33.473
2020-09-18,35.94,34.844,33.748
2020-09-21,35.856,34.821,33.786
2020-09-22,35.398,34.684,33.97
2020-09-23,35.4,34.697,33.994
2020-09-24,35.424,34.686,33.948
2020-09-25,35.451,34.668,33.885
2020-09-28,35.564,34.57,33.576
2020-09-29,35.538,34.509,33.48
2020-09-30,35.501,34.421,33.341
2020-10-09,35.629,34.47,33.311
2020-10-12,35.844,34.523,33.202
2020-10-13,36.22,34.607,32.994
2020-10-14,36.576,34.752,32.928
2020-10-15,36.704,34.837,32.97
2020-10-16,36.754,34.954,33.154
2020-10-19,36.75,35.037,33.324
2020-10-20,36.633,35.191,33.749
2020-10-21,36.585,35.218,33.851
2020-10-22,36.466,35.265,34.064
2020-10-23,36.507,35.186,33.865
2020-10-26,36.386,35.105,33.824
2020-10-27,36.148,35.045,33.942
2020-10-28,37.03,35.202,33.374
2020-10-29,37.805,35.429,33.053
2020-10-30,38.382,35.671,32.96
2020-11-02,39.754,36.154,32.554
2020-11-03,40.744,36.615,32.486
2020-11-04,41.334,37.143,32.952
2020-11-05,41.809,37.724,33.639
2020-11-06,42.106,38.358,34.61
2020-11-09,42.328,38.998,35.668
2020-11-10,42.174,39.525,36.876
2020-11-11,42.043,39.725,37.407
2020-11-12,43.209,40.313,37.417
2020-11-13,43.244,40.769,38.294
2020-11-16,43.417,40.97,38.523
2020-11-17,43.387,41.035,38.683
2020-11-18,43.321,41.119,38.917
2020-11-19,43.304,41.153,39.002
2020-11-20,43.304,41.136,38.968
2020-11-23,43.256,41.076,38.896
2020-11-24,43.511,40.832,38.153
2020-11-25,43.783,40.672,37.561
2020-11-26,42.972,40.085,37.198
2020-11-27,42.432,39.655,36.878
2020-11-30,41.828,39.258,36.688
2020-12-01,41.538,39.073,36.608
2020-12-02,41.169,38.877,36.585
2020-12-03,40.755,38.725,36.695
2020-12-04,40.15,38.504,36.858
2020-12-07,39.002,38.24,37.478
2020-12-08,38.949,38.205,37.461
2020-12-09,39.052,38.136,37.22
2020-12-10,39.065,38.123,37.181
2020-12-11,39.066,38.131,37.196
2020-12-14,39.065,38.14,37.215
2020-12-15,39.037,38.13,37.223
2020-12-16,39.002,38.116,37.23
2020-12-17,38.693,37.992,37.291
2020-12-18,38.73,38.004,37.278
2020-12-21,39.415,38.167,36.919
2020-12-22,39.44,38.188,36.936
2020-12-23,39.457,38.325,37.193
2020-12-24,39.451,38.422,37.393
2020-12-25,39.48,38.396,37.312
2020-12-28,39.841,38.248,36.655
2020-12-29,39.904,38.064,36.224
2020-12-30,39.832,37.966,36.1
2020-12-31,40.621,38.24,35.859
2021-01-04,41.362,38.488,35.614
2021-01-05,42.336,38.739,35.142
2021-01-06,43.048,39.069,35.09
2021-01-07,43.856,39.436,35.016
2021-01-08,44.608,39.844,35.08
2021-01-11,45.092,40.32,35.548
2021-01-12,45.503,41.069,36.635
2021-01-13,46.26,42.003,37.746
2021-01-14,45.817,42.688,39.559
2021-01-15,45.814,43.015,40.216
2021-01-18,45.711,43.281,40.851
2021-01-19,46.591,43.691,40.791
2021-01-20,47.24,44.193,41.146
2021-01-21,50.128,45.096,40.064
2021-01-22,51.965,45.974,39.983
2021-01-25,52.671,46.729,40.787
2021-01-26,52.853,47.165,41.477
2021-01-27,53.173,47.456,41.739
2021-01-28,53.041,47.666,42.291
2021-01-29,52.738,47.927,43.116
2021-02-01,52.194,48.319,44.444
2021-02-02,52.225,48.583,44.941
2021-02-03,52.776,48.317,43.858
2021-02-04,52.042,47.669,43.296
2021-02-05,51.156,46.854,42.552
2021-02-08,50.304,46.237,42.17
2021-02-09,50.307,46.238,42.169
2021-02-10,52.326,46.662,40.998
2021-02-18,53.728,47.229,40.73
2021-02-19,54.591,47.714,40.837
2021-02-22,55.281,48.09,40.899
2021-02-23,57.609,48.838,40.067
2021-02-24,57.722,49.518,41.314
2021-02-25,57.55,49.911,42.272
2021-02-26,56.823,50.364,43.905
2021-03-01,55.833,50.868,45.903
2021-03-02,55.759,50.967,46.175
2021-03-03,55.23,50.561,45.892
2021-03-04,55.046,50.069,45.092
2021-03-05,54.853,49.673,44.493
2021-03-08,54.692,49.109,43.526
2021-03-09,51.085,48.089,45.093
2021-03-10,50.212,47.615,45.018
2021-03-11,49.916,47.39,44.864
2021-03-12,50.069,47.461,44.853
2021-03-15,49.721,47.168,44.615
2021-03-16,49.211,46.717,44.223
2021-03-17,48.402,46.325,44.248
2021-03-18,48.223,46.175,44.127
2021-03-19,48.079,45.877,43.675
2021-03-22,48.208,45.975,43.742
2021-03-23,48.146,45.9,43.654
2021-03-24,48.133,45.744,43.355
2021-03-25,47.957,45.539,43.121
2021-03-26,47.231,45.407,43.583
2021-03-29,47.585,45.518,43.451
2021-03-30,48.134,45.8,43.466
2021-03-31,48.683,46.076,43.469
2021-04-01,49.199,46.334,43.469
2021-04-02,49.42,46.727,44.034
2021-04-06,49.805,46.917,44.029
2021-04-07,49.869,47.129,44.389
2021-04-08,49.508,47.334,45.16
2021-04-09,48.946,47.488,46.03
2021-04-12,49.434,47.246,45.058
2021-04-13,49.57,47.058,44.546
2021-04-14,49.499,47.011,44.523
2021-04-15,49.317,46.775,44.233
2021-04-16,48.949,46.547,44.145
2021-04-19,48.964,46.551,44.138
2021-04-20,49.041,46.569,44.097
2021-04-21,49.935,46.797,43.659
2021-04-22,50.728,47.121,43.514
2021-04-23,51.449,47.522,43.595
2021-04-26,51.747,48.041,44.335
2021-04-27,52.122,48.605,45.088
2021-04-28,52.561,48.973,45.385
2021-04-29,52.542,49.54,46.538
2021-04-30,51.815,50.007,48.199
2021-05-06,51.557,50.144,48.731
2021-05-07,51.675,50.109,48.543
2021-05-10,51.807,49.975,48.143
2021-05-11,52.73,50.269,47.808
2021-05-12,53.654,50.594,47.534
2021-05-13,54.179,50.88,47.581
2021-05-14,54.82,51.152,47.484
2021-05-17,55.281,51.404,47.527
2021-05-18,56.023,51.73,47.437
2021-05-19,56.302,51.998,47.694
2021-05-20,56.82,52.526,48.232
2021-05-21,56.36,53.073,49.786
2021-05-24,56.098,53.88,51.662
2021-05-25,59.957,54.794,49.631
2021-05-26,61.731,55.547,49.363
2021-05-27,62.917,56.332,49.747
2021-05-28,64.1,57.13,50.16
2021-05-31,64.92,57.968,51.016
2021-06-01,65.296,58.589,51.882
2021-06-02,64.959,59.257,53.555
2021-06-03,64.574,59.61,54.646
2021-06-04,63.349,60.086,56.823
2021-06-07,62.748,60.362,57.976
2021-06-08,62.388,60.04,57.692
2021-06-09,62.21,59.849,57.488
2021-06-10,62.351,59.9,57.449
2021-06-11,62.062,59.496,56.93
2021-06-15,61.365,59.261,57.157
2021-06-16,60.947,59.028,57.109
2021-06-17,62.031,59.273,56.515
2021-06-18,64.708,60.01,55.312
2021-06-21,66.479,60.744,55.009
2021-06-22,67.881,61.418,54.955
2021-06-23,68.522,62.041,55.56
2021-06-24,68.616,62.456,56.296
2021-06-25,68.755,62.646,56.537
2021-06-28,68.343,63.276,58.209
2021-06-29,68.014,63.667,59.32
2021-06-30,67.729,64.567,61.405
2021-07-01,67.664,64.849,62.034
2021-07-02,67.539,64.548,61.557
2021-07-05,67.332,64.457,61.582
2021-07-06,66.896,64.208,61.52
2021-07-07,66.775,64.125,61.475
2021-07-08,66.933,64.323,61.713
