日期,上轨,中轴10,下轨
2022-12-02,35.633,33.655,31.677
2022-12-09,35.665,33.682,31.699
2022-12-16,35.667,33.79,31.913
2022-12-23,35.646,33.826,32.006
2022-12-30,35.665,33.729,31.793
2023-01-06,35.664,33.728,31.792
2023-01-13,34.98,33.484,31.988
2023-01-20,36.8,33.826,30.852
2023-02-03,41.414,34.727,28.04
2023-02-10,46.329,36.291,26.253
2023-02-17,49.111,37.664,26.217
2023-02-24,52.142,39.179,26.216
2023-03-03,54.91,40.86,26.81
2023-03-10,55.85,42.287,28.724
2023-03-17,57.326,44.232,31.138
2023-03-24,60.964,46.84,32.716
2023-03-31,64.013,49.882,35.751
2023-04-07,67.029,52.644,38.259
2023-04-14,67.687,54.176,40.665
2023-04-21,68.146,55.189,42.232
2023-04-28,68.493,56.579,44.665
2023-05-05,68.28,57.469,46.658
2023-05-12,68.951,58.722,48.493
2023-05-19,66.951,59.951,52.951
2023-05-26,65.75,60.386,55.022
2023-06-02,67.606,61.064,54.522
2023-06-09,68.453,61.331,54.209
2023-06-16,72.572,62.212,51.852
2023-06-21,77.593,64.054,50.515
2023-06-30,78.092,65.046,52.0
2023-07-07,78.678,65.857,53.036
2023-07-14,78.951,67.081,55.211
2023-07-21,78.935,67.225,55.515
2023-07-28,78.626,67.486,56.346
2023-08-04,77.177,68.165,59.153
2023-08-11,77.425,67.695,57.965
2023-08-18,78.514,66.738,54.962
2023-08-25,78.236,64.454,50.672
2023-09-01,74.022,62.141,50.26
2023-09-08,73.672,60.302,46.932
2023-09-15,72.19,58.243,44.296
2023-09-22,68.464,56.169,43.874
2023-09-28,66.058,54.777,43.496
2023-10-13,63.936,53.868,43.8
2023-10-20,60.566,52.644,44.722
2023-10-27,57.084,51.0,44.916
2023-11-03,55.359,49.937,44.515
2023-11-10,55.064,49.54,44.016
2023-11-14,53.616,49.094,44.572
